date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,source
2013-11-09,22.6,11.8,16.6,1.6,1.6,2.59,13.85,7.7,50,era5_archive
2013-11-10,21.7,11.3,16.1,0.8,0.8,2.55,12.38,10.5,61,era5_archive
2013-11-11,21.6,12.2,16.4,0.0,0.0,2.74,12.44,14.6,65,era5_archive
2013-11-12,18.2,11.3,15.0,0.0,0.0,1.44,6.16,14.8,74,era5_archive
2013-11-13,20.6,9.8,15.0,0.0,0.0,2.06,12.16,7.0,70,era5_archive
2013-11-14,21.3,10.6,15.9,0.0,0.0,2.55,10.79,15.6,63,era5_archive
2013-11-15,21.9,11.4,16.1,0.0,0.0,3.05,14.66,15.6,59,era5_archive
2013-11-16,20.7,9.8,14.8,0.0,0.0,2.37,12.93,11.0,75,era5_archive
2013-11-17,19.5,10.1,14.2,0.1,0.1,2.14,12.55,9.2,72,era5_archive
2013-11-18,16.9,9.1,13.3,0.7,0.7,1.91,9.58,16.0,70,era5_archive
2013-11-19,19.0,10.1,13.8,0.0,0.0,2.58,11.87,20.5,60,era5_archive
2013-11-20,18.9,8.7,13.2,0.0,0.0,2.5,13.28,14.8,63,era5_archive
2013-11-21,19.6,8.4,13.3,0.0,0.0,2.49,13.54,16.3,71,era5_archive
2013-11-22,20.6,7.4,14.2,0.0,0.0,2.23,11.75,15.1,59,era5_archive
2013-11-23,21.8,9.2,15.4,0.0,0.0,2.6,10.48,13.1,49,era5_archive
2013-11-24,19.8,10.1,14.5,0.0,0.0,2.17,11.91,11.8,64,era5_archive
2013-11-25,22.3,7.5,14.6,0.0,0.0,2.51,12.55,11.5,52,era5_archive
2013-11-26,26.1,11.7,17.9,0.0,0.0,4.32,13.22,22.8,36,era5_archive
2013-11-27,26.9,13.4,19.5,0.0,0.0,4.14,12.3,15.9,29,era5_archive
2013-11-28,23.0,12.4,17.2,0.0,0.0,3.24,12.88,18.1,46,era5_archive
2013-11-29,17.9,9.5,12.8,0.0,0.0,2.06,10.96,25.1,77,era5_archive
2013-11-30,19.5,6.4,12.4,0.0,0.0,2.56,13.63,11.0,61,era5_archive
2013-12-01,19.2,10.8,14.8,0.0,0.0,3.6,11.07,30.6,50,era5_archive
2013-12-02,21.1,12.5,15.7,0.0,0.0,2.81,8.62,20.2,46,era5_archive
2013-12-03,23.2,11.7,17.1,0.1,0.1,2.09,8.61,9.7,49,era5_archive
2013-12-04,19.2,10.2,13.9,1.6,1.6,1.93,10.17,19.2,74,era5_archive
2013-12-05,12.9,8.8,10.8,15.8,15.8,1.06,7.66,21.7,90,era5_archive
2013-12-06,13.9,8.9,11.1,0.4,0.4,1.23,7.85,11.3,83,era5_archive
2013-12-07,14.5,6.6,10.7,0.5,0.5,1.44,9.51,18.2,82,era5_archive
2013-12-08,13.1,8.3,10.1,2.0,2.0,0.92,6.49,23.1,90,era5_archive
2013-12-09,12.1,3.6,8.5,0.0,0.0,1.6,10.98,25.0,79,era5_archive
2013-12-10,10.3,0.6,5.5,0.0,0.0,1.51,11.79,13.4,75,era5_archive
2013-12-11,8.5,4.0,6.5,14.7,14.7,0.7,4.41,31.0,88,era5_archive
2013-12-12,4.6,0.5,2.5,12.7,7.2,0.63,6.78,24.3,92,era5_archive
2013-12-13,5.4,1.0,2.7,2.6,1.1,1.12,9.6,32.4,81,era5_archive
2013-12-14,6.7,1.0,3.2,0.0,0.0,1.1,9.31,22.1,80,era5_archive
2013-12-15,8.4,-4.0,2.2,0.0,0.0,1.43,12.77,7.1,79,era5_archive
2013-12-16,8.5,-3.1,1.9,0.0,0.0,1.51,13.0,13.2,74,era5_archive
2013-12-17,9.5,-3.2,2.5,0.0,0.0,1.65,12.88,13.1,66,era5_archive
2013-12-18,11.1,1.4,5.5,0.0,0.0,1.58,11.51,7.6,62,era5_archive
2013-12-19,12.2,0.0,6.4,0.0,0.0,1.61,12.65,4.7,67,era5_archive
2013-12-20,12.7,0.5,6.1,0.0,0.0,1.77,12.74,10.5,69,era5_archive
2013-12-21,13.6,2.5,7.4,0.0,0.0,1.81,12.89,7.8,60,era5_archive
2013-12-22,14.1,1.3,7.0,0.0,0.0,1.86,13.11,8.1,61,era5_archive
2013-12-23,14.3,0.3,6.3,0.0,0.0,1.89,13.23,8.9,57,era5_archive
2013-12-24,12.6,-0.7,5.4,0.0,0.0,2.42,13.3,17.8,47,era5_archive
2013-12-25,11.5,2.2,6.1,0.0,0.0,2.75,12.05,25.5,44,era5_archive
2013-12-26,10.6,4.1,6.6,0.0,0.0,1.77,6.21,21.2,55,era5_archive
2013-12-27,16.1,3.4,8.7,0.0,0.0,2.09,12.82,13.2,61,era5_archive
2013-12-28,17.1,4.9,10.6,4.6,4.6,2.27,12.4,22.3,67,era5_archive
2013-12-29,12.9,4.7,9.2,7.8,7.8,1.17,7.64,14.6,85,era5_archive
2013-12-30,11.2,1.9,6.2,0.0,0.0,1.3,10.04,11.0,82,era5_archive
2013-12-31,12.1,4.9,7.6,0.0,0.0,1.43,9.6,12.3,75,era5_archive
2014-01-01,11.4,1.5,6.5,0.0,0.0,1.18,9.14,7.1,83,era5_archive
2014-01-02,11.4,3.4,6.8,0.0,0.0,1.4,10.28,16.9,78,era5_archive
2014-01-03,11.7,3.6,7.3,0.0,0.0,1.64,10.79,20.3,73,era5_archive
2014-01-04,13.1,3.7,8.0,0.0,0.0,1.62,9.01,14.0,68,era5_archive
2014-01-05,11.8,3.0,6.9,0.0,0.0,1.51,10.85,10.6,75,era5_archive
2014-01-06,12.1,-0.1,5.8,0.0,0.0,1.65,12.9,8.2,75,era5_archive
2014-01-07,11.6,-1.6,4.5,0.0,0.0,1.8,12.65,11.7,67,era5_archive
2014-01-08,11.3,-1.0,4.6,0.0,0.0,2.21,13.94,21.3,59,era5_archive
2014-01-09,12.3,0.8,6.5,0.4,0.4,1.84,11.59,13.8,65,era5_archive
2014-01-10,10.9,3.7,6.8,0.0,0.0,1.22,8.26,18.2,78,era5_archive
2014-01-11,11.9,3.6,7.3,0.0,0.0,1.31,8.75,16.6,83,era5_archive
2014-01-12,13.2,2.8,8.0,0.0,0.0,1.4,9.53,13.0,82,era5_archive
2014-01-13,14.7,5.7,10.2,0.0,0.0,1.52,10.41,8.2,77,era5_archive
2014-01-14,14.6,6.4,9.7,0.0,0.0,2.17,10.16,20.5,63,era5_archive
2014-01-15,16.4,4.2,9.5,0.0,0.0,2.18,14.16,13.0,67,era5_archive
2014-01-16,12.7,6.8,9.0,0.0,0.0,1.78,11.97,26.0,77,era5_archive
2014-01-17,15.8,3.7,9.3,0.0,0.0,2.13,13.64,17.2,77,era5_archive
2014-01-18,15.2,2.8,8.5,0.0,0.0,2.04,13.89,10.3,79,era5_archive
2014-01-19,16.1,2.7,9.2,0.0,0.0,2.12,13.99,9.7,67,era5_archive
2014-01-20,17.6,4.4,10.7,0.0,0.0,2.29,14.63,7.7,60,era5_archive
2014-01-21,18.9,4.3,10.9,0.0,0.0,2.37,14.79,7.2,57,era5_archive
2014-01-22,17.9,5.0,10.3,0.0,0.0,2.38,12.45,12.6,56,era5_archive
2014-01-23,13.8,4.3,8.7,0.0,0.0,1.63,10.84,21.1,84,era5_archive
2014-01-24,14.4,4.4,9.0,0.0,0.0,1.81,12.64,9.3,79,era5_archive
2014-01-25,16.8,3.9,9.6,0.0,0.0,2.91,15.05,22.1,61,era5_archive
2014-01-26,16.0,7.9,11.9,0.7,0.7,3.12,10.34,23.1,51,era5_archive
2014-01-27,15.9,5.9,10.8,0.2,0.2,1.86,10.65,18.2,72,era5_archive
2014-01-28,11.5,3.6,8.0,3.1,3.1,1.3,7.23,25.0,80,era5_archive
2014-01-29,16.6,3.1,10.0,0.0,0.0,2.3,14.95,15.4,70,era5_archive
2014-01-30,15.3,3.3,9.2,0.0,0.0,2.43,15.66,17.9,67,era5_archive
2014-01-31,17.0,2.9,9.6,0.0,0.0,2.61,15.73,13.4,65,era5_archive
2014-02-01,17.8,6.1,11.3,0.0,0.0,2.76,15.68,13.6,49,era5_archive
2014-02-02,12.2,6.9,9.1,0.6,0.6,2.3,6.87,20.6,50,era5_archive
2014-02-03,10.4,2.8,6.3,0.1,0.1,1.68,10.7,16.6,68,era5_archive
2014-02-04,11.4,1.4,5.5,0.0,0.0,2.0,13.41,27.1,69,era5_archive
2014-02-05,9.9,-2.7,3.6,0.0,0.0,2.2,16.81,11.8,60,era5_archive
2014-02-06,10.6,-1.1,4.5,0.0,0.0,2.49,15.63,15.4,44,era5_archive
2014-02-07,12.2,-0.2,6.4,0.0,0.0,2.15,16.48,4.2,45,era5_archive
2014-02-08,14.0,0.5,7.2,0.0,0.0,2.58,17.33,6.6,44,era5_archive
2014-02-09,14.9,-0.5,7.0,0.0,0.0,3.08,17.74,13.3,42,era5_archive
2014-02-10,16.5,1.3,8.2,0.0,0.0,3.31,17.82,15.7,41,era5_archive
2014-02-11,15.9,2.2,8.4,0.0,0.0,2.6,17.35,13.0,68,era5_archive
2014-02-12,17.9,2.3,9.9,0.0,0.0,3.5,17.7,19.9,54,era5_archive
2014-02-13,18.4,6.2,11.6,0.0,0.0,4.53,18.0,29.7,37,era5_archive
2014-02-14,19.4,7.0,12.6,0.4,0.4,4.47,18.03,22.3,36,era5_archive
2014-02-15,13.3,6.0,9.4,1.9,1.9,1.96,12.89,17.9,77,era5_archive
2014-02-16,12.8,5.5,8.2,0.3,0.3,1.62,10.49,21.0,79,era5_archive
2014-02-17,13.8,2.8,8.0,0.0,0.0,2.07,13.38,21.0,78,era5_archive
2014-02-18,16.4,3.9,9.8,0.0,0.0,2.76,18.09,8.0,66,era5_archive
2014-02-19,19.7,2.7,11.0,0.0,0.0,3.27,19.08,10.4,57,era5_archive
2014-02-20,21.2,5.3,12.4,0.0,0.0,4.35,19.49,19.4,40,era5_archive
2014-02-21,22.5,7.7,14.5,0.0,0.0,4.95,18.54,20.1,28,era5_archive
2014-02-22,23.4,6.8,14.7,0.0,0.0,4.37,18.98,15.5,36,era5_archive
2014-02-23,19.0,7.3,12.7,0.0,0.0,2.93,17.68,9.5,70,era5_archive
2014-02-24,21.8,6.1,13.8,0.0,0.0,3.94,19.62,19.2,57,era5_archive
2014-02-25,14.9,8.5,11.1,0.0,0.0,1.92,10.47,25.6,80,era5_archive
2014-02-26,14.3,7.0,10.3,0.1,0.1,2.08,12.01,18.5,73,era5_archive
2014-02-27,14.5,3.8,9.0,0.0,0.0,2.43,15.36,20.2,75,era5_archive
2014-02-28,16.7,2.8,9.6,0.0,0.0,2.99,19.33,9.6,68,era5_archive
2014-03-01,22.1,4.3,12.9,0.0,0.0,4.55,18.72,19.6,41,era5_archive
2014-03-02,25.7,11.7,17.3,0.0,0.0,5.73,18.23,25.3,29,era5_archive
2014-03-03,22.6,7.9,14.9,0.0,0.0,3.85,20.01,14.4,53,era5_archive
2014-03-04,20.2,7.1,13.4,0.0,0.0,3.98,20.59,28.5,60,era5_archive
2014-03-05,22.3,7.3,14.6,0.0,0.0,3.79,21.01,9.0,49,era5_archive
2014-03-06,24.5,9.8,16.4,0.0,0.0,4.91,21.03,20.0,39,era5_archive
2014-03-07,26.0,9.4,17.8,0.0,0.0,5.72,20.96,25.7,42,era5_archive
2014-03-08,25.9,15.6,19.9,0.8,0.8,6.57,16.43,35.1,32,era5_archive
2014-03-09,21.3,13.3,16.5,3.0,3.0,2.99,12.48,18.4,62,era5_archive
2014-03-10,14.3,8.0,11.6,9.0,9.0,2.51,18.21,26.8,81,era5_archive
2014-03-11,16.4,4.6,10.1,0.0,0.0,3.0,18.43,17.7,73,era5_archive
2014-03-12,12.2,5.3,8.0,14.5,14.5,1.54,12.21,27.4,85,era5_archive
2014-03-13,10.9,5.9,7.7,10.2,10.2,1.21,9.73,21.4,89,era5_archive
2014-03-14,9.8,5.2,7.0,8.8,8.8,1.77,14.63,24.2,84,era5_archive
2014-03-15,13.1,3.1,8.1,0.0,0.0,2.5,17.79,20.1,75,era5_archive
2014-03-16,17.3,0.9,9.9,0.0,0.0,3.35,21.99,15.3,70,era5_archive
2014-03-17,22.9,5.9,14.3,0.1,0.1,4.16,20.93,17.7,54,era5_archive
2014-03-18,16.7,6.2,11.8,0.0,0.0,2.6,16.13,18.9,75,era5_archive
2014-03-19,19.2,6.1,12.9,0.0,0.0,3.41,20.22,9.5,72,era5_archive
2014-03-20,21.0,8.8,14.7,0.0,0.0,3.55,19.75,13.2,67,era5_archive
2014-03-21,19.6,7.6,13.1,0.0,0.0,3.89,22.88,15.0,68,era5_archive
2014-03-22,21.8,7.9,14.6,0.0,0.0,4.01,23.8,6.8,55,era5_archive
2014-03-23,24.4,8.8,16.1,0.0,0.0,4.95,22.56,23.2,43,era5_archive
2014-03-24,22.4,12.3,17.5,0.0,0.0,4.02,17.95,15.3,41,era5_archive
2014-03-25,21.4,11.2,15.6,1.0,1.0,3.53,16.82,13.9,56,era5_archive
2014-03-26,19.2,8.8,13.2,0.0,0.0,3.92,23.8,19.6,72,era5_archive
2014-03-27,21.2,5.8,13.1,0.0,0.0,4.3,24.5,14.0,61,era5_archive
2014-03-28,24.8,7.7,16.3,0.0,0.0,4.58,25.7,8.7,38,era5_archive
2014-03-29,24.9,9.5,16.7,0.0,0.0,6.17,24.99,24.1,32,era5_archive
2014-03-30,16.1,6.1,11.6,0.4,0.4,3.24,19.17,36.9,69,era5_archive
2014-03-31,17.7,0.9,10.1,0.0,0.0,4.13,25.88,14.5,47,era5_archive
2014-04-01,21.4,7.2,14.1,0.0,0.0,5.36,25.1,17.6,27,era5_archive
2014-04-02,19.1,5.4,12.4,0.5,0.5,4.62,24.74,21.9,44,era5_archive
2014-04-03,19.6,5.3,11.9,0.0,0.0,4.03,22.74,23.2,68,era5_archive
2014-04-04,19.9,5.3,12.2,0.0,0.0,4.13,24.43,18.9,70,era5_archive
2014-04-05,25.1,7.6,16.6,0.0,0.0,6.03,25.95,18.0,45,era5_archive
2014-04-06,28.5,12.9,20.1,0.0,0.0,7.13,26.23,26.0,18,era5_archive
2014-04-07,29.2,14.0,20.4,0.0,0.0,6.12,26.33,24.4,32,era5_archive
2014-04-08,22.2,10.0,16.0,0.0,0.0,5.02,25.53,23.4,56,era5_archive
2014-04-09,23.4,9.4,15.6,0.5,0.5,5.05,24.97,22.7,49,era5_archive
2014-04-10,18.7,8.2,13.0,0.1,0.1,3.65,21.51,18.8,70,era5_archive
2014-04-11,23.5,6.7,15.3,0.0,0.0,4.7,26.56,7.9,54,era5_archive
2014-04-12,22.5,9.7,16.1,0.0,0.0,4.23,19.45,22.7,51,era5_archive
2014-04-13,20.6,9.1,14.2,0.0,0.0,4.55,25.34,17.0,64,era5_archive
2014-04-14,22.9,6.6,14.9,0.0,0.0,5.16,26.75,15.9,53,era5_archive
2014-04-15,25.6,9.2,17.1,0.4,0.4,4.78,18.39,23.8,46,era5_archive
2014-04-16,27.9,9.9,19.6,0.0,0.0,6.45,26.61,19.6,37,era5_archive
2014-04-17,25.2,12.7,18.9,0.0,0.0,5.97,26.63,22.8,42,era5_archive
2014-04-18,25.0,9.1,17.5,0.0,0.0,5.6,26.94,22.5,53,era5_archive
2014-04-19,31.5,16.1,23.0,0.0,0.0,7.46,19.25,31.6,25,era5_archive
2014-04-20,30.1,17.1,23.4,0.5,0.5,6.75,22.84,18.5,37,era5_archive
2014-04-21,23.5,12.1,17.1,0.0,0.0,5.68,26.97,25.8,56,era5_archive
2014-04-22,24.3,8.6,16.4,0.0,0.0,5.35,26.81,20.4,58,era5_archive
2014-04-23,28.9,10.4,20.3,0.0,0.0,5.71,27.33,10.9,44,era5_archive
2014-04-24,32.1,13.7,23.5,0.0,0.0,7.3,27.3,19.7,30,era5_archive
2014-04-25,33.3,19.7,25.5,0.0,0.0,7.92,23.84,22.7,26,era5_archive
2014-04-26,26.5,12.7,19.2,0.0,0.0,5.66,27.31,23.7,59,era5_archive
2014-04-27,28.0,9.3,18.6,0.0,0.0,6.05,28.81,15.7,49,era5_archive
2014-04-28,28.2,9.8,19.6,0.0,0.0,6.58,28.67,21.8,40,era5_archive
2014-04-29,26.5,10.5,18.8,0.0,0.0,6.33,28.59,20.3,42,era5_archive
2014-04-30,27.6,13.1,19.7,0.0,0.0,6.4,28.56,21.1,42,era5_archive
2014-05-01,28.1,12.8,20.5,0.0,0.0,6.09,27.09,22.7,39,era5_archive
2014-05-02,25.5,12.5,18.7,0.0,0.0,6.27,28.32,26.1,48,era5_archive
2014-05-03,28.9,11.0,20.3,0.0,0.0,6.62,27.96,23.7,40,era5_archive
2014-05-04,32.7,16.4,25.0,0.0,0.0,6.78,27.7,13.6,23,era5_archive
2014-05-05,33.2,20.7,26.5,0.0,0.0,8.7,21.13,33.1,17,era5_archive
2014-05-06,25.7,19.3,22.3,0.9,0.9,3.8,10.56,21.0,40,era5_archive
2014-05-07,29.6,16.0,22.7,0.3,0.3,4.96,22.02,14.3,46,era5_archive
2014-05-08,19.3,13.9,17.1,10.8,10.8,2.2,11.46,19.5,80,era5_archive
2014-05-09,20.8,11.0,16.1,0.1,0.1,4.52,25.02,21.3,69,era5_archive
2014-05-10,23.9,9.9,17.0,0.0,0.0,5.45,27.85,16.0,53,era5_archive
2014-05-11,23.3,10.9,17.5,0.3,0.3,5.37,26.99,21.5,50,era5_archive
2014-05-12,21.8,10.4,16.0,0.1,0.1,4.87,25.33,23.9,64,era5_archive
2014-05-13,22.4,10.3,16.1,0.0,0.0,4.89,25.71,29.8,69,era5_archive
2014-05-14,24.2,10.6,17.1,0.0,0.0,5.5,28.19,23.6,63,era5_archive
2014-05-15,29.0,11.1,20.1,0.0,0.0,6.52,29.8,17.0,44,era5_archive
2014-05-16,29.9,14.5,22.1,0.0,0.0,6.3,26.36,18.2,37,era5_archive
2014-05-17,29.1,13.1,21.1,0.0,0.0,6.85,28.96,22.0,46,era5_archive
2014-05-18,24.4,12.2,17.7,0.0,0.0,6.14,29.74,24.2,53,era5_archive
2014-05-19,23.6,11.2,16.7,0.0,0.0,5.47,28.13,24.6,59,era5_archive
2014-05-20,26.1,11.7,18.5,0.0,0.0,6.02,28.47,25.1,57,era5_archive
2014-05-21,29.2,13.8,21.7,0.0,0.0,6.34,26.73,21.3,44,era5_archive
2014-05-22,27.0,12.7,20.4,0.2,0.2,5.83,26.39,17.4,51,era5_archive
2014-05-23,27.9,13.2,20.4,0.0,0.0,6.27,29.29,16.3,56,era5_archive
2014-05-24,26.5,11.3,19.2,0.0,0.0,6.17,29.39,24.2,58,era5_archive
2014-05-25,27.9,12.5,19.8,0.0,0.0,6.44,29.69,21.0,54,era5_archive
2014-05-26,27.1,11.1,19.4,0.0,0.0,6.3,29.38,24.0,56,era5_archive
2014-05-27,30.0,12.8,21.7,0.0,0.0,6.85,29.51,23.1,52,era5_archive
2014-05-28,33.3,17.1,24.7,0.0,0.0,8.15,29.01,24.8,37,era5_archive
2014-05-29,29.1,15.2,22.0,0.0,0.0,6.51,27.54,23.6,54,era5_archive
2014-05-30,34.2,14.7,25.1,0.0,0.0,6.96,30.21,13.1,34,era5_archive
2014-05-31,33.5,18.3,25.5,0.0,0.0,7.96,26.73,24.9,34,era5_archive
2014-06-01,25.1,13.7,18.9,0.0,0.0,5.85,28.75,24.4,62,era5_archive
2014-06-02,23.7,14.3,18.3,0.0,0.0,5.33,25.71,23.7,61,era5_archive
2014-06-03,27.7,12.1,20.0,0.0,0.0,6.57,28.52,26.8,53,era5_archive
2014-06-04,34.7,14.1,25.8,0.0,0.0,7.36,29.17,16.3,27,era5_archive
2014-06-05,29.8,17.1,24.9,0.0,0.0,7.26,25.45,29.3,39,era5_archive
2014-06-06,25.1,14.3,19.3,0.0,0.0,5.29,25.15,23.0,66,era5_archive
2014-06-07,26.1,13.2,19.3,0.0,0.0,5.55,26.6,20.5,63,era5_archive
2014-06-08,27.8,13.8,20.8,0.0,0.0,6.21,29.87,14.7,55,era5_archive
2014-06-09,30.5,14.8,22.6,0.0,0.0,6.64,29.54,18.5,54,era5_archive
2014-06-10,28.5,15.1,21.5,0.0,0.0,6.62,29.06,27.2,57,era5_archive
2014-06-11,26.5,14.6,20.1,0.0,0.0,6.04,27.93,31.2,65,era5_archive
2014-06-12,25.2,14.7,19.7,0.0,0.0,5.53,26.35,27.1,67,era5_archive
2014-06-13,27.9,15.1,20.9,0.0,0.0,5.79,27.26,21.3,66,era5_archive
2014-06-14,30.4,15.0,22.6,0.0,0.0,6.75,29.92,15.5,52,era5_archive
2014-06-15,30.1,14.0,22.4,0.0,0.0,7.36,30.3,24.3,46,era5_archive
2014-06-16,32.0,12.8,22.8,0.0,0.0,7.81,30.18,24.9,38,era5_archive
2014-06-17,31.5,15.7,23.8,0.0,0.0,8.35,30.2,30.0,34,era5_archive
2014-06-18,31.3,15.8,23.1,0.0,0.0,7.0,28.36,27.4,57,era5_archive
2014-06-19,32.7,16.5,24.7,0.0,0.0,7.58,28.93,27.9,53,era5_archive
2014-06-20,34.9,17.2,26.4,0.0,0.0,8.29,29.87,23.9,42,era5_archive
2014-06-21,28.4,17.3,22.2,0.0,0.0,6.57,28.74,24.5,58,era5_archive
2014-06-22,30.0,13.8,21.5,0.0,0.0,6.47,29.25,20.4,60,era5_archive
2014-06-23,31.5,13.7,22.5,0.0,0.0,6.71,29.48,20.1,56,era5_archive
2014-06-24,31.6,14.1,22.7,0.0,0.0,7.07,30.03,22.6,56,era5_archive
2014-06-25,30.7,14.7,22.6,0.0,0.0,7.24,29.42,27.3,54,era5_archive
2014-06-26,33.4,15.6,24.5,0.0,0.0,7.24,29.54,18.8,49,era5_archive
2014-06-27,38.4,17.0,28.3,0.0,0.0,7.98,29.84,27.4,37,era5_archive
2014-06-28,38.6,20.2,30.1,0.0,0.0,8.17,29.18,22.2,28,era5_archive
2014-06-29,37.9,20.9,29.5,0.0,0.0,8.26,29.88,22.8,31,era5_archive
2014-06-30,36.2,18.5,27.6,0.0,0.0,7.79,29.97,17.9,38,era5_archive
2014-07-01,32.9,17.4,25.2,0.0,0.0,7.66,30.41,23.2,48,era5_archive
2014-07-02,33.7,16.1,24.9,0.0,0.0,7.75,29.51,27.7,49,era5_archive
2014-07-03,33.0,17.2,24.9,0.0,0.0,7.11,28.46,27.9,57,era5_archive
2014-07-04,33.6,18.2,25.6,0.0,0.0,7.28,28.77,25.2,57,era5_archive
2014-07-05,32.8,17.3,24.9,0.0,0.0,7.21,29.46,22.8,57,era5_archive
2014-07-06,31.0,15.4,23.3,0.0,0.0,6.72,29.55,20.5,60,era5_archive
2014-07-07,31.4,15.2,23.5,0.0,0.0,6.82,29.23,24.1,60,era5_archive
2014-07-08,32.5,16.7,24.4,0.0,0.0,6.98,28.73,23.6,58,era5_archive
2014-07-09,33.5,16.0,24.9,0.0,0.0,7.5,28.41,27.1,51,era5_archive
2014-07-10,34.6,17.5,26.3,0.0,0.0,8.15,29.52,26.4,41,era5_archive
2014-07-11,33.6,16.5,25.4,0.0,0.0,7.65,29.97,23.0,42,era5_archive
2014-07-12,36.0,17.8,27.2,0.0,0.0,8.54,28.32,29.8,38,era5_archive
2014-07-13,30.6,18.9,24.1,0.0,0.0,7.39,28.3,32.0,52,era5_archive
2014-07-14,28.8,18.1,22.3,0.0,0.0,6.24,27.01,29.1,64,era5_archive
2014-07-15,30.9,17.8,23.2,0.0,0.0,6.26,27.31,22.7,65,era5_archive
2014-07-16,30.6,18.0,23.4,0.0,0.0,6.47,27.74,23.3,62,era5_archive
2014-07-17,30.6,16.4,22.6,0.0,0.0,6.59,28.39,23.7,61,era5_archive
2014-07-18,30.5,14.7,22.1,0.0,0.0,6.42,28.1,25.4,64,era5_archive
2014-07-19,29.8,17.3,22.4,0.0,0.0,6.35,27.67,27.9,65,era5_archive
2014-07-20,29.1,17.8,22.7,0.0,0.0,6.17,25.06,29.2,63,era5_archive
2014-07-21,28.7,17.5,22.9,0.0,0.0,5.72,24.51,25.1,66,era5_archive
2014-07-22,30.8,16.5,23.5,0.2,0.2,6.24,26.84,23.3,65,era5_archive
2014-07-23,32.0,16.7,24.4,0.0,0.0,6.82,27.32,25.6,60,era5_archive
2014-07-24,31.9,17.0,24.2,0.0,0.0,7.14,28.3,27.2,56,era5_archive
2014-07-25,31.0,16.2,22.9,0.0,0.0,6.47,27.68,25.4,63,era5_archive
2014-07-26,30.9,15.0,23.0,0.0,0.0,6.58,28.64,19.5,60,era5_archive
2014-07-27,30.7,16.3,23.5,0.0,0.0,6.6,28.83,21.8,60,era5_archive
2014-07-28,31.6,17.0,23.6,0.0,0.0,6.25,26.66,26.3,68,era5_archive
2014-07-29,33.1,18.8,25.0,0.0,0.0,7.03,27.71,27.4,60,era5_archive
2014-07-30,33.4,17.2,25.0,0.0,0.0,7.21,28.12,25.5,56,era5_archive
2014-07-31,33.7,16.0,24.3,0.0,0.0,7.05,28.49,24.6,57,era5_archive
2014-08-01,34.4,16.0,25.1,0.0,0.0,7.27,28.31,22.6,52,era5_archive
2014-08-02,33.5,15.8,24.6,0.0,0.0,7.27,28.74,22.6,52,era5_archive
2014-08-03,30.7,18.1,23.4,0.0,0.0,6.42,27.27,26.5,65,era5_archive
2014-08-04,29.8,17.8,23.2,0.0,0.0,5.91,24.87,26.6,65,era5_archive
2014-08-05,30.7,18.3,24.2,0.0,0.0,6.18,25.12,24.6,62,era5_archive
2014-08-06,31.4,20.5,25.2,0.0,0.0,5.98,24.37,21.7,62,era5_archive
2014-08-07,33.1,17.5,25.1,0.0,0.0,6.93,28.18,21.4,54,era5_archive
2014-08-08,32.0,15.7,23.7,0.0,0.0,6.88,28.31,24.1,57,era5_archive
2014-08-09,29.7,16.8,22.5,0.0,0.0,5.96,26.37,25.0,67,era5_archive
2014-08-10,31.2,16.4,23.3,0.0,0.0,6.01,26.44,18.1,65,era5_archive
2014-08-11,33.8,16.0,24.6,0.0,0.0,6.65,27.86,19.2,59,era5_archive
2014-08-12,33.6,16.8,25.0,0.0,0.0,6.78,27.52,22.5,60,era5_archive
2014-08-13,34.9,17.3,26.0,0.0,0.0,6.83,27.4,18.3,55,era5_archive
2014-08-14,37.4,18.6,27.7,0.0,0.0,7.26,26.08,23.0,52,era5_archive
2014-08-15,34.2,19.9,26.4,0.0,0.0,7.21,26.62,29.0,56,era5_archive
2014-08-16,31.6,18.4,24.5,0.0,0.0,6.12,25.86,20.4,63,era5_archive
2014-08-17,33.9,17.6,25.6,0.0,0.0,6.4,27.2,13.5,56,era5_archive
2014-08-18,34.1,19.0,26.0,0.0,0.0,6.5,25.33,25.4,62,era5_archive
2014-08-19,32.8,19.2,25.5,0.0,0.0,6.47,26.09,20.3,57,era5_archive
2014-08-20,33.6,17.6,25.7,0.0,0.0,6.55,26.78,16.7,49,era5_archive
2014-08-21,34.7,17.3,25.7,0.0,0.0,6.77,26.98,17.9,46,era5_archive
2014-08-22,33.9,16.9,24.8,0.0,0.0,6.45,26.64,20.5,59,era5_archive
2014-08-23,36.0,19.6,27.1,0.0,0.0,6.73,25.93,20.8,58,era5_archive
2014-08-24,36.6,19.1,27.8,0.0,0.0,6.95,26.32,20.0,50,era5_archive
2014-08-25,36.1,19.3,27.5,0.0,0.0,7.32,25.91,24.2,47,era5_archive
2014-08-26,33.9,17.2,25.5,0.0,0.0,6.89,26.64,22.1,52,era5_archive
2014-08-27,33.3,17.4,25.1,0.0,0.0,6.51,26.41,16.8,56,era5_archive
2014-08-28,33.2,17.5,25.2,0.0,0.0,6.31,26.23,16.0,56,era5_archive
2014-08-29,31.8,16.4,24.0,0.0,0.0,5.98,25.83,21.7,65,era5_archive
2014-08-30,34.3,18.4,25.6,0.0,0.0,5.95,24.81,18.8,65,era5_archive
